DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobLevel,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,WorkLifeBalance,YearsAtCompany,AnnualSalary,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
524,18,2,1,1,2,1,11,1,0,3,8,66560,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
587,2,4,4,0,3,0,19,1,1,2,10,118560,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
256,10,2,3,1,2,1,13,1,0,3,19,83200,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1060,1,3,4,0,1,0,11,1,0,4,3,112320,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
935,3,3,1,1,1,1,12,3,0,4,3,185120,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
495,2,1,3,1,4,0,13,4,0,2,20,76960,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
282,2,2,4,0,5,1,14,4,1,3,19,120640,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
206,8,4,4,1,5,1,14,1,0,3,7,205920,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
458,16,2,3,1,1,1,16,2,1,3,4,153920,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
943,9,3,4,1,3,1,11,4,1,2,9,178880,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
523,2,3,3,1,2,1,13,3,0,3,9,203840,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1018,1,3,3,0,2,1,17,4,1,3,9,137280,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
482,4,4,3,1,2,0,11,2,0,3,9,180960,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
770,5,3,3,1,4,0,11,2,1,3,33,174720,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1009,2,2,2,0,2,1,15,4,1,3,7,64480,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
507,15,2,3,0,2,1,12,4,0,4,10,137280,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
882,19,1,4,1,1,1,11,3,3,2,3,139360,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
601,7,4,3,0,3,0,14,4,0,2,10,110240,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
329,1,4,2,1,1,1,22,3,1,3,4,183040,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
607,7,3,1,0,2,1,16,4,1,2,15,172640,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
855,4,3,4,1,3,1,11,3,0,3,10,112320,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1291,11,3,3,0,1,1,14,2,1,3,1,203840,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1405,11,2,4,0,4,1,16,2,0,2,5,170560,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1124,1,3,4,0,1,1,15,3,0,4,0,201760,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
817,1,3,4,0,2,1,12,2,1,3,9,124800,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
793,2,1,4,1,2,1,20,2,0,3,6,89440,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
267,13,4,1,1,4,0,17,3,0,2,19,176800,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1369,23,3,4,1,4,0,12,1,1,3,19,141440,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
999,26,1,1,0,1,1,20,3,3,3,5,191360,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1202,2,1,2,0,2,1,20,2,3,3,12,185120,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
285,29,3,2,1,2,1,13,1,2,3,8,178880,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
703,2,3,3,0,1,1,14,3,0,4,1,187200,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
662,18,4,4,0,2,0,18,3,1,2,4,139360,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
693,7,3,4,1,1,1,11,4,3,3,4,118560,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
404,2,4,3,0,2,1,11,4,0,4,14,203840,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
736,26,3,3,1,2,1,11,3,1,3,5,99840,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
330,22,4,4,1,2,0,15,4,2,2,10,203840,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1498,21,4,1,1,2,0,12,4,2,4,5,91520,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
541,2,3,2,1,3,1,11,2,0,3,4,108160,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1200,22,3,4,0,2,0,14,1,2,2,6,156000,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1439,4,1,3,1,1,0,15,4,0,3,6,112320,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1111,5,1,2,1,2,1,13,1,0,4,5,126880,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
499,2,1,3,1,2,0,13,1,3,2,3,74880,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1485,25,2,3,1,3,1,21,2,1,3,6,147680,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1372,18,1,1,1,2,1,11,2,0,2,3,193440,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
322,28,2,4,0,4,0,11,2,1,2,5,122720,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
930,6,3,1,0,2,0,14,1,0,1,20,151840,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
205,10,3,4,0,2,0,11,4,0,3,6,203840,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
135,17,4,4,0,1,0,13,4,0,3,8,106080,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
683,2,1,1,1,1,1,12,4,0,3,4,74880,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1147,10,3,3,0,4,1,14,3,1,3,20,64480,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
258,8,4,3,0,1,1,13,3,0,1,5,112320,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1462,11,3,1,0,1,1,18,1,0,3,3,195520,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
200,18,2,3,1,3,1,11,3,0,3,2,124800,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
949,1,3,1,1,1,1,11,2,1,2,3,168480,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
652,7,3,3,1,1,1,12,4,0,3,7,208000,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
332,17,3,2,1,3,1,13,1,0,2,10,106080,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1475,28,2,1,1,2,1,20,1,0,3,4,201760,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
337,14,1,3,0,3,0,12,1,0,3,8,174720,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
971,1,3,4,0,4,1,19,4,0,2,20,112320,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1055,1,3,4,0,5,0,21,3,1,3,9,158080,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1136,1,4,2,1,4,1,13,4,2,4,7,168480,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1174,3,4,1,0,2,0,16,4,0,3,5,205920,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
667,1,4,2,0,1,1,12,2,0,3,1,104000,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
855,7,4,4,0,2,1,14,2,2,3,3,151840,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
182,8,5,1,0,4,1,11,3,0,4,3,193440,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
560,1,4,4,1,1,1,14,3,2,3,4,189280,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
202,8,3,1,0,1,1,12,3,0,4,1,70720,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1377,11,1,2,1,1,1,14,2,0,4,5,189280,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
172,4,4,1,1,2,1,16,3,0,2,10,76960,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
329,16,4,3,0,2,1,13,1,2,2,3,203840,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
465,1,3,1,1,1,1,12,3,1,2,6,153920,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
383,9,2,1,1,1,1,12,1,0,3,3,141440,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1413,5,2,3,1,1,1,14,1,0,1,6,174720,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1255,1,2,1,0,1,1,22,4,1,4,3,187200,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
359,2,4,1,0,4,1,19,2,2,4,20,170560,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1476,4,1,4,0,2,0,12,3,2,3,5,87360,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
601,7,5,4,1,2,1,12,3,1,2,4,201760,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
401,1,3,4,0,1,1,17,1,1,2,5,178880,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1283,5,5,2,1,1,0,12,1,0,2,4,187200,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
663,9,4,3,1,2,1,11,3,2,4,8,168480,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
326,8,2,1,1,3,1,18,1,1,3,13,64480,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
377,9,3,1,1,3,1,11,1,1,4,7,108160,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
592,2,3,1,0,1,0,23,2,0,4,1,112320,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1445,1,5,3,0,3,1,11,1,0,3,10,208000,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1038,20,3,2,1,3,0,18,2,1,3,7,197600,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1398,8,2,4,0,1,1,18,4,0,3,3,199680,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
523,2,3,2,1,1,0,13,3,1,1,2,195520,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1448,29,3,2,1,3,0,18,4,2,4,3,114400,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1221,7,3,3,1,2,1,11,1,3,3,2,199680,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1107,9,4,1,0,1,1,15,4,0,3,2,108160,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
218,8,1,4,1,3,1,11,3,1,3,9,114400,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
866,5,3,4,1,2,1,18,4,0,3,5,174720,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
981,5,3,3,1,1,1,14,4,0,3,5,187200,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
447,2,3,4,1,4,1,12,2,0,2,9,81120,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1495,5,4,1,1,2,1,14,2,1,2,3,199680,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
896,2,3,3,1,1,1,14,3,1,4,3,141440,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1467,20,3,4,1,1,1,13,3,0,2,5,101920,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
430,7,3,4,1,2,1,14,1,2,3,4,112320,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1326,3,3,4,1,2,1,18,4,0,3,13,168480,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1358,16,1,4,1,2,1,15,3,2,2,2,199680,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
748,9,2,1,0,1,1,13,3,0,3,12,153920,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
383,1,5,1,0,2,1,12,3,1,2,1,164320,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
990,7,3,3,1,1,1,13,2,2,2,1,133120,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
405,1,2,2,1,2,1,24,1,1,2,12,193440,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1490,7,4,3,1,3,1,14,2,2,3,8,72800,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
829,15,3,2,1,4,1,14,4,2,2,14,147680,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1496,1,3,1,1,1,1,15,4,1,4,3,191360,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
115,13,3,1,0,2,1,11,1,0,1,5,106080,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
790,24,4,1,0,2,0,23,3,0,4,15,83200,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
660,7,1,4,1,1,1,13,1,1,3,1,158080,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
381,9,3,2,1,1,0,11,3,0,2,0,185120,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
830,13,2,4,0,1,1,13,3,1,3,1,162240,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1193,2,1,2,1,3,0,18,2,0,2,2,178880,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1246,19,3,3,1,2,1,14,3,2,3,10,160160,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
330,1,3,3,1,1,1,21,1,1,4,5,95680,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
